OTU ID,A_1,E_1,A_3,C_1,B_1,E_3,F_3,E_2,C_3,C_2,D_3,B_3,B_2,D_1,D_2,F_2,A_2,F_1
OTU2528,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10721,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
OTU10027,1,2,4,5,7,2,1,1,2,6,3,0,8,3,0,3,1,1
OTU12206,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
OTU9545,1,9,17,3,15,1,9,14,7,9,30,14,9,24,21,15,10,6
OTU7136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU7161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
OTU2411,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU14034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU10932,2,4,4,2,4,2,4,6,3,3,1,7,1,0,5,2,4,1
OTU2418,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9825,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU13287,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0
OTU4326,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4107,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
OTU2027,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2735,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12730,5,2,10,2,1,13,2,1,5,8,5,8,2,3,2,2,7,6
OTU1845,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU10046,1,12,7,8,7,2,12,17,4,2,13,16,13,13,6,10,2,5
OTU10320,76,46,29,75,50,16,45,50,24,45,36,54,40,25,31,45,69,48
OTU6824,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
OTU6291,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU1777,2,6,10,7,2,3,9,9,2,3,8,4,0,3,5,12,3,7
OTU8216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
OTU6166,0,1,0,0,0,1,4,0,2,0,0,0,0,1,0,0,0,0
OTU13681,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
OTU4722,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU5921,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
OTU1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU6463,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0
OTU11563,11,23,7,19,7,10,9,12,8,13,1,4,17,0,1,4,6,21
OTU11638,0,3,4,0,4,2,6,3,1,6,0,2,1,0,4,0,1,4
OTU7997,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
OTU4846,2,0,1,1,1,0,0,0,1,4,0,1,1,1,2,1,0,0
OTU6440,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU15459,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
OTU11197,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14074,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU10864,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
OTU5642,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU15477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU13186,0,1,0,0,0,2,1,0,0,2,0,0,0,1,2,0,0,0
OTU3113,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU8072,1,3,0,8,1,10,0,8,8,4,2,1,6,0,0,1,14,3
OTU2119,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4469,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU13848,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU9971,0,9,2,3,4,2,0,0,0,1,4,2,4,2,0,0,3,3
OTU1987,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU9261,8,16,19,10,11,18,18,19,33,27,35,10,7,17,6,18,10,12
OTU12068,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
OTU14839,4,0,1,0,0,0,0,0,0,2,0,3,2,0,0,1,0,0
OTU11336,1,0,0,1,4,1,0,1,0,0,0,2,0,0,0,0,0,0
OTU568,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2224,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU72,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU4711,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12944,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
OTU10621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4297,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13992,3,5,2,2,1,3,1,10,1,2,4,4,1,5,1,1,7,2
OTU12493,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU7624,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU8242,55,41,42,51,41,69,27,47,41,79,48,30,54,23,86,7,64,47
OTU13535,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU1906,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11840,1,1,4,4,1,0,2,4,1,2,0,1,0,2,0,0,0,2
OTU6611,2,2,1,0,0,0,0,1,0,3,0,0,2,5,0,2,0,1
OTU2301,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU15988,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
OTU8006,0,2,1,1,4,1,4,0,1,0,2,2,0,2,2,0,0,1
OTU10197,1,7,0,5,1,8,11,5,1,6,3,6,2,1,2,2,2,10
OTU8452,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1
OTU7475,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU9151,14,19,10,1,5,20,7,1,16,10,0,1,4,0,0,0,13,9
OTU4951,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU13099,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU5786,0,2,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0
OTU11382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU8119,41,54,61,38,55,25,62,51,31,22,62,51,80,34,46,72,77,41
OTU8824,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6411,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
OTU3177,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU6416,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU13377,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0
OTU15137,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,2
OTU6418,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU10806,83,149,52,155,101,163,105,105,109,108,43,98,85,74,98,69,137,100
OTU5971,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU12269,1,2,1,0,0,1,0,1,0,1,1,1,3,3,0,0,0,0
OTU10974,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0
OTU10087,6,8,3,8,3,2,0,5,7,3,3,0,11,8,4,0,2,3
OTU9217,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OTU3014,0,2,0,0,2,0,1,1,2,7,0,1,4,1,1,0,7,0
OTU6169,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU13960,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU1999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12907,0,1,0,0,0,0,38,4,7,0,0,5,1,1,2,1,2,2
OTU3284,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU10194,6,6,3,5,5,3,2,0,3,2,2,2,4,3,3,4,5,2
OTU14209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
OTU15123,1,1,0,1,2,2,4,0,2,0,1,1,2,0,4,1,1,3
OTU10065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU3218,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
OTU11710,2,2,10,0,2,1,6,9,7,5,7,6,7,6,4,7,0,4
OTU12176,32,4,3,14,13,7,2,7,13,5,2,7,6,4,2,0,4,1
OTU1789,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3021,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
OTU16053,0,1,0,0,0,0,4,0,1,0,0,2,1,0,0,0,0,0
OTU12395,0,0,0,3,0,0,0,4,0,3,1,0,1,1,0,1,3,0
OTU4369,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU12583,6,1,5,1,2,0,0,5,6,0,2,4,8,1,1,7,1,5
OTU9919,5,5,3,0,5,0,4,6,11,5,9,1,0,7,10,12,2,6
OTU11143,0,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,1,0
OTU9229,7,16,24,8,24,29,34,36,33,19,87,45,34,42,22,13,18,20
OTU14801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU6001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU3114,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,1,0,0
OTU2534,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,1
OTU13963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU12333,12,8,2,13,5,7,3,12,4,4,1,5,8,6,3,7,15,8
OTU9665,0,1,2,1,3,3,1,2,1,3,1,1,5,0,0,0,1,0
OTU12732,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU1751,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12071,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU11042,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5404,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU12842,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0
OTU10683,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
OTU8567,0,12,6,1,19,14,4,4,19,18,1,7,1,4,5,12,1,6
OTU6413,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU12895,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU11457,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
OTU7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU9365,5,1,4,8,4,4,0,3,0,4,1,2,3,2,3,0,4,1
OTU11207,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU12105,1,1,7,1,17,8,9,11,7,1,12,15,9,15,3,6,2,3
OTU14510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU14515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU14516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU2263,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2075,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9836,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU2454,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU685,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7698,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
OTU5167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU7133,0,2,2,1,1,0,1,1,0,1,0,1,0,0,4,1,3,0
OTU11229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6437,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU8014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11859,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU8870,7,21,5,10,11,12,12,9,3,13,2,4,10,6,8,7,5,12
OTU15346,0,0,4,0,4,2,1,0,0,3,0,1,5,1,1,4,3,0
OTU7245,0,0,0,0,0,1,2,1,1,0,0,0,0,0,10,1,0,3
OTU2465,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15214,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0
OTU8075,12,7,4,34,5,5,2,5,15,31,2,3,3,5,1,3,4,18
OTU5778,0,0,0,0,0,1,1,1,3,5,3,0,1,5,0,4,0,1
OTU3178,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU8007,0,1,1,1,0,0,1,0,0,0,2,1,0,1,0,0,0,1
OTU2065,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU434,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9912,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU1996,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
OTU15442,8,3,10,3,3,47,3,0,7,1,2,2,6,6,5,5,6,0
OTU15699,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU591,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU13740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU6727,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU46,7,3,0,2,1,0,1,0,0,2,0,1,2,1,0,0,0,0
OTU3341,0,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0
OTU3611,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU10321,0,2,4,0,0,0,1,0,0,2,3,2,0,4,4,0,2,0
OTU3348,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,1,0
OTU11218,3,2,0,0,0,1,1,0,5,0,0,1,1,1,0,1,1,2
OTU290,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4424,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU7812,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU10372,11,20,20,15,18,16,23,19,10,10,28,24,29,22,22,14,41,18
OTU14772,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2
OTU819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
OTU12526,2,0,2,0,1,2,3,4,2,0,3,9,0,1,1,0,0,1
OTU3938,5,0,1,5,1,0,0,1,1,0,4,5,0,0,0,1,2,4
OTU29,9,5,4,3,3,7,1,1,1,0,7,1,2,0,4,3,4,1
OTU8301,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU14873,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1,2,0,0
OTU14875,0,1,0,0,0,0,0,0,0,0,2,0,0,4,2,5,0,1
OTU10099,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU12559,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU13983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU2085,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6042,0,0,0,0,3,1,2,0,1,0,1,0,1,1,2,2,0,2
OTU14174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
OTU11121,2,2,0,0,0,0,1,0,6,0,0,1,0,1,0,1,1,2
OTU11610,1,6,1,3,1,5,1,1,0,6,0,0,2,0,2,0,1,5
OTU10295,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11055,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU15415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU9890,3,4,0,2,0,1,2,0,0,3,6,7,3,0,1,0,4,0
OTU3846,0,1,2,4,4,8,3,3,1,2,4,9,4,5,7,1,7,1
OTU3629,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU14778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
OTU2011,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11964,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU11241,5,5,5,8,6,21,2,3,10,5,12,5,7,2,9,2,10,3
OTU12174,0,1,0,2,0,0,3,1,0,0,0,0,2,0,0,0,0,0
OTU15525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU2137,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1580,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
OTU14992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
OTU7070,0,1,0,4,2,3,0,5,2,0,3,2,6,4,3,6,0,1
OTU15338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU10361,0,2,1,0,1,0,2,1,0,0,1,1,3,0,2,0,1,3
OTU8062,1,9,7,26,0,6,6,2,3,5,0,2,1,0,0,3,5,5
OTU11601,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU13855,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU4433,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU15302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
OTU14410,0,0,0,0,0,5,0,1,2,0,0,2,0,1,0,0,0,4
OTU10822,0,1,0,3,0,0,0,0,2,0,0,1,1,0,0,0,1,2
OTU9047,12,25,43,10,32,10,41,63,27,24,24,19,27,34,33,68,42,36
OTU12124,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
OTU8958,4,8,5,6,2,6,0,3,0,4,7,13,5,13,11,1,6,5
OTU10477,11,10,19,10,21,10,7,6,14,15,13,22,8,9,15,9,12,16
OTU2700,0,0,0,0,3,1,0,0,0,0,1,1,3,0,5,0,1,0
OTU7019,1,4,0,0,0,2,1,0,0,0,0,0,0,0,2,3,2,0
OTU14167,0,0,1,0,3,0,0,0,1,0,1,3,1,0,1,0,0,1
OTU11963,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
OTU7710,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU5997,0,0,1,0,1,0,0,1,8,0,0,1,0,0,0,0,0,0
OTU2733,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7972,6,20,2,14,1,6,8,5,13,12,1,8,1,3,6,13,7,1
OTU11100,3,1,4,6,6,4,3,3,8,0,12,4,10,3,0,2,8,8
OTU13085,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11560,3,8,2,2,0,7,3,1,2,5,0,3,0,0,6,1,2,0
OTU14386,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
OTU8940,18,27,59,17,55,33,96,80,20,43,127,94,66,60,48,71,26,49
OTU8394,111,85,66,70,99,107,86,58,95,92,95,69,43,86,123,59,80,77
OTU3513,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
OTU959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU2515,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU12155,3,0,0,0,1,1,0,2,0,0,0,1,2,1,0,2,2,0
OTU1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU1074,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0
OTU14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU8041,3,5,2,1,0,5,1,2,1,0,5,1,0,0,2,0,4,2
OTU9322,3,7,10,1,4,2,4,4,2,3,9,4,2,4,3,7,2,1
OTU6253,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU6103,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU14018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU2044,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU8769,0,4,5,0,0,0,0,0,0,3,1,8,0,1,0,0,0,0
OTU12380,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU10226,16,32,81,7,44,16,51,55,39,22,63,36,37,72,92,67,41,28
OTU10793,6,10,4,10,6,9,9,7,10,5,3,16,12,18,9,2,2,12
OTU7758,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU13976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU2456,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
OTU1072,0,1,0,0,0,2,2,0,0,5,0,0,0,0,0,2,6,0
OTU3066,3,2,0,1,1,0,0,0,3,0,2,1,4,0,0,1,1,5
OTU12005,6,34,96,9,54,17,71,50,45,21,44,46,41,70,100,76,31,49
OTU6442,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU5739,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU13165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU7828,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU9839,0,10,16,4,14,3,10,11,14,7,17,27,11,13,17,32,2,18
OTU12738,2,1,0,0,2,6,0,1,10,5,0,1,2,6,0,3,1,5
OTU11668,0,1,0,0,2,1,3,5,2,1,1,1,1,2,0,2,0,4
OTU11811,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
OTU10625,0,4,1,6,3,2,6,0,0,2,4,2,3,4,2,2,2,5
OTU3561,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
OTU5777,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU12699,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU7534,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU2265,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU9672,15,14,31,13,30,46,2,16,12,15,25,29,8,29,25,16,11,8
OTU12495,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU2351,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11729,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0
OTU14715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
OTU3794,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
OTU11720,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU11770,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
OTU11681,7,0,5,7,2,3,8,1,1,0,8,9,14,6,2,4,1,4
OTU8985,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU6186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU11152,1,1,4,1,4,1,0,0,5,2,1,6,0,0,0,4,0,1
OTU585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13142,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU5415,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU12163,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU8566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU11360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2277,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8602,0,0,1,0,0,1,5,1,6,0,0,1,1,1,5,8,0,0
OTU12107,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
OTU1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU8231,0,4,0,7,0,1,1,4,2,3,5,4,5,0,5,0,2,3
OTU14804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU11683,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU7740,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU8478,5,3,7,4,5,1,5,7,5,0,7,5,9,1,3,9,7,5
